,time,city,site,aqi,level,primarypollutant,pm25,pm10,co,no2,ozone1hour,ozone8hour,so2
82,2018-03-05 02:00:00,上海,杨浦四漂,17,优,细颗粒物(PM2.5),11,13,0.8,25,52,56,11
83,2018-03-05 03:00:00,上海,杨浦四漂,19,优,细颗粒物(PM2.5),10,12,0.8,22,60,58,12
84,2018-03-05 04:00:00,上海,杨浦四漂,24,优,细颗粒物(PM2.5),10,11,0.7,18,74,62,11
85,2018-03-05 05:00:00,上海,杨浦四漂,28,优,细颗粒物(PM2.5),5,8,0.4,15,87,67,10
86,2018-03-05 06:00:00,上海,杨浦四漂,29,优,细颗粒物(PM2.5),7,7,0.3,16,92,71,9
87,2018-03-05 07:00:00,上海,杨浦四漂,27,优,细颗粒物(PM2.5),4,8,0.3,22,86,73,9
88,2018-03-05 08:00:00,上海,杨浦四漂,27,优,细颗粒物(PM2.5),1,10,0.3,18,84,74,9
89,2018-03-05 09:00:00,上海,杨浦四漂,25,优,细颗粒物(PM2.5),14,19,0.4,18,77,76,9
90,2018-03-05 10:00:00,上海,杨浦四漂,31,优,细颗粒物(PM2.5),21,31,0.5,20,67,78,10
91,2018-03-05 11:00:00,上海,杨浦四漂,44,优,细颗粒物(PM2.5),25,44,0.5,22,70,80,10
92,2018-03-05 12:00:00,上海,杨浦四漂,50,优,细颗粒物(PM2.5),27,50,0.5,21,78,80,10
93,2018-03-05 13:00:00,上海,杨浦四漂,51,良,颗粒物(PM10),24,52,0.5,16,92,81,11
94,2018-03-05 14:00:00,上海,杨浦四漂,45,优,颗粒物(PM10),21,45,0.4,16,98,82,11
95,2018-03-05 15:00:00,上海,杨浦四漂,40,优,颗粒物(PM10),17,40,0.4,16,99,83,11
96,2018-03-05 16:00:00,上海,杨浦四漂,47,优,颗粒物(PM10),23,47,0.4,17,103,86,10
97,2018-03-05 17:00:00,上海,杨浦四漂,50,优,颗粒物(PM10),21,50,0.4,17,104,89,10
98,2018-03-05 18:00:00,上海,杨浦四漂,52,良,颗粒物(PM10)细颗粒物(PM2.5),36,53,0.4,18,103,93,10
99,2018-03-05 19:00:00,上海,杨浦四漂,97,良,细颗粒物(PM2.5),72,53,0.5,21,99,97,11
100,2018-03-05 20:00:00,上海,杨浦四漂,85,良,细颗粒物(PM2.5),63,53,0.5,19,100,100,10
101,2018-03-05 21:00:00,上海,杨浦四漂,54,良,颗粒物(PM10),22,57,0.4,16,101,101,10
102,2018-03-05 22:00:00,上海,杨浦四漂,52,良,颗粒物(PM10),22,54,0.4,17,99,101,10
103,2018-03-05 23:00:00,上海,杨浦四漂,51,良,颗粒物(PM10),16,51,0.3,17,99,101,10
104,2018-03-06 00:00:00,上海,杨浦四漂,49,优,颗粒物(PM10),23,49,0.3,16,100,101,10
105,2018-03-06 01:00:00,上海,杨浦四漂,49,优,颗粒物(PM10),31,49,0.3,11,105,105,10
106,2018-03-06 02:00:00,上海,杨浦四漂,49,优,颗粒物(PM10),17,49,0.3,15,99,102,10
107,2018-03-06 03:00:00,上海,杨浦四漂,51,良,颗粒物(PM10),15,51,0.3,13,99,101,10
108,2018-03-06 04:00:00,上海,杨浦四漂,49,优,颗粒物(PM10),16,49,0.3,13,98,100,10
109,2018-03-06 05:00:00,上海,杨浦四漂,47,优,颗粒物(PM10),17,47,0.3,15,96,99,11
110,2018-03-06 06:00:00,上海,杨浦四漂,46,优,颗粒物(PM10),14,46,0.3,15,94,98,11
111,2018-03-06 07:00:00,上海,杨浦四漂,45,优,颗粒物(PM10),14,45,0.3,17,91,97,10
112,2018-03-06 08:00:00,上海,杨浦四漂,45,优,颗粒物(PM10),15,45,0.3,20,88,96,10
113,2018-03-06 09:00:00,上海,杨浦四漂,44,优,颗粒物(PM10),15,44,0.3,16,94,95,10
114,2018-03-06 10:00:00,上海,杨浦四漂,43,优,颗粒物(PM10),13,43,0.3,17,97,95,10
115,2018-03-06 12:00:00,上海,杨浦四漂,42,优,颗粒物(PM10),19,42,0.4,20,100,95,10
116,2018-03-06 13:00:00,上海,杨浦四漂,38,优,颗粒物(PM10),12,38,0.4,17,106,96,10
117,2018-03-06 14:00:00,上海,杨浦四漂,36,优,颗粒物(PM10),14,36,0.3,19,107,98,11
118,2018-03-06 15:00:00,上海,杨浦四漂,37,优,颗粒物(PM10),16,37,0.3,21,102,99,11
119,2018-03-06 16:00:00,上海,杨浦四漂,38,优,颗粒物(PM10),16,38,0.3,18,108,101,11
120,2018-03-06 19:00:00,上海,杨浦四漂,42,优,颗粒物(PM10),29,42,0.4,21,101,103,10
121,2018-03-06 20:00:00,上海,杨浦四漂,41,优,颗粒物(PM10),18,41,0.3,22,102,104,11
122,2018-03-06 21:00:00,上海,杨浦四漂,39,优,颗粒物(PM10),21,39,0.3,24,104,103,11
123,2018-03-06 22:00:00,上海,杨浦四漂,38,优,颗粒物(PM10),22,38,0.3,22,106,103,10
124,2018-03-06 23:00:00,上海,杨浦四漂,36,优,颗粒物(PM10),7,36,0.3,20,105,104,10
125,2018-03-07 00:00:00,上海,杨浦四漂,32,优,颗粒物(PM10),21,30,0.3,20,101,103,10
126,2018-03-07 01:00:00,上海,杨浦四漂,30,优,颗粒物(PM10),19,30,0.3,30,87,87,11
127,2018-03-07 02:00:00,上海,杨浦四漂,33,优,颗粒物(PM10),18,33,0.3,34,80,84,11
128,2018-03-07 03:00:00,上海,杨浦四漂,33,优,颗粒物(PM10),21,33,0.3,32,79,82,11
129,2018-03-07 04:00:00,上海,杨浦四漂,35,优,颗粒物(PM10),24,33,0.3,34,76,80,12
130,2018-03-07 05:00:00,上海,杨浦四漂,38,优,颗粒物(PM10),26,33,0.3,51,53,75,15
131,2018-03-07 06:00:00,上海,杨浦四漂,29,优,颗粒物(PM10),20,28,0.3,34,72,74,13
132,2018-03-07 07:00:00,上海,杨浦四漂,29,优,颗粒物(PM10),20,28,0.4,44,62,73,12
133,2018-03-07 08:00:00,上海,杨浦四漂,29,优,颗粒物(PM10),16,29,0.4,44,62,71,12
134,2018-03-07 09:00:00,上海,杨浦四漂,34,优,颗粒物(PM10),18,34,0.4,51,56,68,12
135,2018-03-07 10:00:00,上海,杨浦四漂,37,优,颗粒物(PM10),19,37,0.5,38,71,66,11
136,2018-03-07 11:00:00,上海,杨浦四漂,39,优,颗粒物(PM10),21,39,0.4,37,71,65,12
137,2018-03-07 12:00:00,上海,杨浦四漂,41,优,颗粒物(PM10),21,41,0.5,32,77,66,11
138,2018-03-07 13:00:00,上海,杨浦四漂,46,优,颗粒物(PM10),21,46,0.4,36,70,68,11
139,2018-03-07 14:00:00,上海,杨浦四漂,46,优,颗粒物(PM10),21,46,0.4,48,58,66,12
140,2018-03-07 15:00:00,上海,杨浦四漂,38,优,颗粒物(PM10),20,38,0.4,41,63,66,11
141,2018-03-07 16:00:00,上海,杨浦四漂,30,优,颗粒物(PM10),19,30,0.4,41,61,66,10
142,2018-03-07 19:00:00,上海,杨浦四漂,33,优,颗粒物(PM10),23,30,0.4,36,65,64,11
143,2018-03-07 20:00:00,上海,杨浦四漂,23,优,颗粒物(PM10),15,23,0.3,30,71,63,10
144,2018-03-07 21:00:00,上海,杨浦四漂,26,优,颗粒物(PM10),15,20,0.2,22,83,65,10
145,2018-03-07 22:00:00,上海,杨浦四漂,67,良,细颗粒物(PM2.5),48,20,0.2,21,87,68,10
146,2018-03-07 23:00:00,上海,杨浦四漂,29,优,细颗粒物(PM2.5),48,21,0.2,18,90,72,10
147,2018-03-08 00:00:00,上海,杨浦四漂,29,优,细颗粒物(PM2.5),20,22,0.2,17,91,75,10
148,2018-03-08 01:00:00,上海,杨浦四漂,29,优,细颗粒物(PM2.5),20,22,0.2,15,92,92,10
149,2018-03-08 02:00:00,上海,杨浦四漂,35,优,细颗粒物(PM2.5),24,22,0.2,12,94,93,9
150,2018-03-08 03:00:00,上海,杨浦四漂,35,优,细颗粒物(PM2.5),24,22,0.2,12,96,94,10
151,2018-03-08 04:00:00,上海,杨浦四漂,67,良,细颗粒物(PM2.5),48,22,0.2,12,98,95,10
152,2018-03-08 05:00:00,上海,杨浦四漂,30,优,细颗粒物(PM2.5),48,16,0.2,16,94,95,10
153,2018-03-08 06:00:00,上海,杨浦四漂,39,优,细颗粒物(PM2.5),27,16,0.2,19,92,94,10
154,2018-03-08 07:00:00,上海,杨浦四漂,26,优,细颗粒物(PM2.5),18,25,0.2,26,81,92,10
155,2018-03-08 08:00:00,上海,杨浦四漂,48,优,细颗粒物(PM2.5),33,25,0.3,26,85,92,10
156,2018-03-08 09:00:00,上海,杨浦四漂,33,优,细颗粒物(PM2.5),15,33,0.3,20,96,92,10
157,2018-03-08 10:00:00,上海,杨浦四漂,40,优,细颗粒物(PM2.5),22,40,0.4,22,96,92,11
158,2018-03-08 11:00:00,上海,杨浦四漂,52,良,颗粒物(PM10),26,53,0.6,30,90,92,14
159,2018-03-08 13:00:00,上海,杨浦四漂,60,良,颗粒物(PM10),28,69,0.5,26,90,92,13
160,2018-03-08 15:00:00,上海,杨浦四漂,72,良,细颗粒物(PM2.5),52,87,0.9,41,79,90,12
161,2018-03-08 20:00:00,上海,杨浦四漂,110,轻度污染,细颗粒物(PM2.5),83,94,1.0,33,83,78,11
162,2018-03-08 21:00:00,上海,杨浦四漂,104,轻度污染,细颗粒物(PM2.5),78,83,0.9,32,88,80,10
163,2018-03-08 22:00:00,上海,杨浦四漂,95,良,细颗粒物(PM2.5),71,80,0.9,28,98,81,10
164,2018-03-08 23:00:00,上海,杨浦四漂,88,良,细颗粒物(PM2.5),65,75,0.8,26,104,84,11
165,2018-03-09 00:00:00,上海,杨浦四漂,87,良,细颗粒物(PM2.5),64,72,0.8,28,103,88,12
166,2018-03-09 01:00:00,上海,杨浦四漂,84,良,细颗粒物(PM2.5),62,67,0.7,25,102,102,11
167,2018-03-09 02:00:00,上海,杨浦四漂,73,良,细颗粒物(PM2.5),53,58,0.7,20,102,102,11
168,2018-03-09 03:00:00,上海,杨浦四漂,67,良,细颗粒物(PM2.5),48,53,0.6,20,98,101,11
169,2018-03-09 04:00:00,上海,杨浦四漂,52,良,细颗粒物(PM2.5),36,45,0.5,21,93,99,10
170,2018-03-09 05:00:00,上海,杨浦四漂,52,良,细颗粒物(PM2.5),36,45,0.5,28,83,96,11
171,2018-03-09 06:00:00,上海,杨浦四漂,49,优,细颗粒物(PM2.5),34,49,0.6,48,57,89,11
172,2018-03-09 07:00:00,上海,杨浦四漂,51,良,颗粒物(PM10),22,51,0.6,55,50,84,11
173,2018-03-09 08:00:00,上海,杨浦四漂,45,优,颗粒物(PM10),15,45,0.5,36,69,82,10
174,2018-03-09 09:00:00,上海,杨浦四漂,46,优,颗粒物(PM10),26,46,0.6,43,62,77,12
175,2018-03-09 10:00:00,上海,杨浦四漂,53,良,颗粒物(PM10),32,56,0.7,48,60,72,14
176,2018-03-09 11:00:00,上海,杨浦四漂,57,良,颗粒物(PM10)细颗粒物(PM2.5),40,63,0.9,51,60,67,18
177,2018-03-09 12:00:00,上海,杨浦四漂,59,良,细颗粒物(PM2.5),42,63,0.8,47,69,64,18
178,2018-03-09 14:00:00,上海,杨浦四漂,52,良,颗粒物(PM10),23,54,0.8,48,76,65,18
179,2018-03-09 15:00:00,上海,杨浦四漂,45,优,颗粒物(PM10),21,45,0.8,52,75,68,19
180,2018-03-09 16:00:00,上海,杨浦四漂,47,优,颗粒物(PM10),26,47,0.8,56,76,69,20
181,2018-03-09 17:00:00,上海,杨浦四漂,51,良,颗粒物(PM10),32,52,0.8,57,78,71,19
182,2018-03-09 18:00:00,上海,杨浦四漂,53,良,颗粒物(PM10),10,56,0.9,84,54,70,22
183,2018-03-09 19:00:00,上海,杨浦四漂,62,良,细颗粒物(PM2.5),44,61,0.9,80,56,70,19
184,2018-03-09 20:00:00,上海,杨浦四漂,62,良,细颗粒物(PM2.5),44,64,0.7,89,45,67,17
185,2018-03-09 21:00:00,上海,杨浦四漂,56,良,颗粒物(PM10),39,61,0.6,62,63,65,13
186,2018-03-09 22:00:00,上海,杨浦四漂,50,优,颗粒物(PM10),39,50,0.6,58,64,64,12
